"Tipo","Numero","Ano","Complemento","DataAtualizacao","DataLegislacao","Ementa","Resumo","Origem","Fonte","Observacao","AssuntoGeral","LinkTextoOriginal","LinkTextoAtualizado"
"LEI","25703","2026","","16/01/2026","15/01/2026","Declara de utilidade pública o 1º de Maio Futebol Clube, com sede no
Município de Alvinópolis.","","Legislativo","<a href=""https://diariolegislativo.almg.gov.br/2026/L20260116.pdf"">Publicação</a> - Diário do Legislativo - 16/01/2026 Pág. 2 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25703/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25704","2026","","16/01/2026","15/01/2026","Declara de utilidade pública o Instituto de Ensino, Pesquisa e Extensão
Labornal – Iepel –, com sede no Município de Belo Horizonte.","","Legislativo","<a href=""https://diariolegislativo.almg.gov.br/2026/L20260116.pdf"">Publicação</a> - Diário do Legislativo - 16/01/2026 Pág. 2 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25704/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25705","2026","","16/01/2026","15/01/2026","Declara de utilidade pública a entidade Grupo Escoteiro 211/MG – Major
Leonel, com sede no Município de Cabo Verde.","","Legislativo","<a href=""https://diariolegislativo.almg.gov.br/2026/L20260116.pdf"">Publicação</a> - Diário do Legislativo - 16/01/2026 Pág. 3 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25705/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25715","2026","","19/01/2026","16/01/2026","Institui a política estadual de recuperação de áreas degradadas ou
alteradas e dá outras providências.","A lei institui a política de recuperação de áreas degradadas ou
alteradas, definindo-as e estabelecendo princípios como a
integração intersetorial, a proteção da biodiversidade e o
planejamento territorial sustentável. Tem por objetivos
identificar, mapear e caracterizar essas áreas; promover sua
recuperação ambiental ou a recomposição de sua capacidade
produtiva; evitar processos erosivos; ampliar a disponibilidade
de água; e prevenir desastres climáticos, incentivando práticas
conservacionistas.
Como instrumento, institui o Cadastro
Ambiental Estadual de Áreas Degradadas ou Alteradas, que deve
registrar proprietários com ocorrência de processos erosivos,
ser mantido atualizado e permitir o cadastramento de empresas e
profissionais que atuem na recuperação. Prevê, ainda, a
realização de campanhas de educação ambiental e de capacitações
técnicas, bem como a celebração de parcerias para implementação
da política e para apoio técnico e financeiro.","Legislativo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-17T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 17/01/2026 Pág. 1 Col. 2","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25715/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25721","2026","","26/01/2026","16/01/2026","Reconhece como de relevante interesse cultural do Estado o bloco
carnavalesco Cai N´Água, do Município de Oliveira.","","Legislativo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-17T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 17/01/2026 Pág. 3 Col. 2","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25721/2026/documento?conteudo=true&tipoDoc=142",""
"LCP","187","2026","","20/01/2026","16/01/2026","Altera a Lei Complementar nº 102, de 17 de janeiro de 2008, que dispõe
sobre a organização do Tribunal de Contas e dá outras providências, e a
Lei nº 19.572, de 10 de agosto de 2011, que altera a estrutura de
cargos de direção, chefia e assessoramento do Tribunal de Contas do
Estado e dá outras providências.","A norma altera a lei orgânica do Ministério Público junto ao
Tribunal de Contas (MPC-MG), bem como a legislação que
disciplina a estrutura de cargos de direção, chefia e
assessoramento do órgão. Determina que os Procuradores farão
jus às parcelas de natureza indenizatória previstas, de forma
cumulativa ou não, quando no exercício de atribuições
correlatas às dos Conselheiros e Conselheiros Substitutos. Além
disso, fixa prazo para a posse de Conselheiro, Conselheiro
Substituto e Procurador, admitindo prorrogações sucessivas
mediante solicitação fundamentada. Atribui ao Presidente do
Tribunal a competência para receber e processar pedidos de
autorização de ausência do País formulados por Conselheiros,
Conselheiros Substitutos e Procuradores. Cria a Corregedoria e
a Ouvidoria do Ministério Público junto ao Tribunal,
definindo-lhes a finalidade e as regras de mandato. Ajusta o
quórum do Tribunal Pleno, exigindo a presença do Presidente ou
de seu substituto e de mais quatro membros, computados os
Conselheiros Substitutos regularmente convocados. Reajusta, a
partir de 1º/1/2026, o vencimento dos cargos de Supervisor de
Segurança Institucional, Supervisor de Tecnologia da Informação
e Supervisor de Governança e Proteção de Dados. Cria cinco
cargos de Assessor e 19 cargos de Assessor de Transporte e
Segurança Institucional, com requisitos e atribuições
específicas. Por fim, altera funções gratificadas quanto a
níveis, valores e jornadas de trabalho.","Legislativo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-17T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 17/01/2026 Pág. 2 Col. 2","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LCP/187/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25722","2026","","26/01/2026","16/01/2026","Dispõe sobre as honras fúnebres aos servidores públicos civis e aos
militares integrantes da segurança pública do Estado mortos em serviço
ou em razão deste e dá outras providências.","A norma estabelece que o Estado deve prestar honras fúnebres e
assistência às famílias de servidores públicos civis e
militares da segurança pública mortos em serviço ou em
decorrência dele. Determina também a criação de memorial,
físico ou digital, para registrar os nomes dos servidores. Além
disso, determina que o comando da Polícia Militar, do Corpo de
Bombeiros, a chefia da Polícia Civil e a Secretaria de Justiça
comuniquem o óbito ao Governador e aos chefes dos demais
Poderes na data da ocorrência. Por fim, estabalece que a
diretoria de pessoal ou órgão equivalente dessas instituições
deve prestar acompanhamento e auxílio às famílias após o óbito.","Legislativo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-17T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 17/01/2026 Pág. 3 Col. 2","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25722/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25716","2026","","20/01/2026","16/01/2026","Acrescenta dispositivos à Lei nº 6.763, de 26 de dezembro de 1975, que
consolida a Legislação Tributária do Estado de Minas Gerais, e dá
outras providências.","A norma altera a lei que consolida a Legislação Tributária do
Estado para autorizar a isenção de imposto nas operações de
doação de alimentos, produtos de higiene pessoal e medicamentos
destinados a órgãos e entidades da administração pública,
hospitais públicos e Santas Casas, organizações da sociedade
civil sem fins lucrativos, entidades de utilidade pública e
organizações filantrópicas. Além disso, autoriza também a
redução de até 50% da taxa de transferência de propriedade de
veículo automotor ou primeiro emplacamento ou expedição de
segunda via do Certificado de Registro de Veículo – CRV –
quando relativa ao primeiro emplacamento. Além disso, assegura,
sem caráter transitório, a participação de policiais civis em
bancas examinadoras de trânsito e em atividades de formação,
habilitação, reabilitação e reciclagem de condutores no âmbito
do órgão executivo estadual de trânsito.","Legislativo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-17T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 17/01/2026 Pág. 3 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25716/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25723","2026","","26/01/2026","16/01/2026","Determina a emissão de boletos ou guias de cobrança pelas
concessionárias e permissionárias de serviço público e pelos órgãos
públicos estaduais prestadores de serviço com opção de pagamento por
código de barras e em formato ""QR Code"".","A norma determina que concessionárias, permissionárias de
serviço público e órgãos públicos estaduais disponibilizem seus
boletos ou guias de cobrança com opção de pagamento por código
de barras e, quando couber, em formato “QR Code”.","Legislativo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-17T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 17/01/2026 Pág. 4 Col. 1","A expressão estrangeira ""QR Code"" foi publicada sem destaque em itálico.","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25723/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25717","2026","","20/01/2026","16/01/2026","Acrescenta dispositivo à Lei nº 18.309, de 3 de agosto de 2009, que
estabelece normas relativas aos serviços de abastecimento de água e de
esgotamento sanitário, cria a Agência Reguladora de Serviços de
Abastecimento de Água e de Esgotamento Sanitário do Estado de Minas
Gerais – Arsae-MG – e dá outras providências.","A norma altera a lei que estabelece regras relativas aos
serviços de abastecimento de água e de esgotamento sanitário,
com o objetivo de priorizar o atendimento das funções
essenciais relacionadas à saúde pública. Nesse sentido,
determina que estabelecimentos públicos e privados de saúde
localizados no Estado sejam comunicados imediatamente pelo
prestador do serviço em caso de interrupção do abastecimento de
água ou do esgotamento sanitário.","Legislativo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-17T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 17/01/2026 Pág. 3 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25717/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25724","2026","","26/01/2026","16/01/2026","Autoriza o Poder Executivo a doar ao Município de Andradas o imóvel que
especifica.","","Legislativo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-17T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 17/01/2026 Pág. 4 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25724/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25718","2026","","19/01/2026","16/01/2026","Reconhece como de relevante interesse cultural do Estado o Festival
Quintais e Quitandas de Paracatu.","","Legislativo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-17T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 17/01/2026 Pág. 3 Col. 2","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25718/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25725","2026","","26/01/2026","16/01/2026","Autoriza o Poder Executivo a doar ao Município de Inhapim o imóvel que
especifica.","","Legislativo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-17T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 17/01/2026 Pág. 4 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25725/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25719","2026","","19/01/2026","16/01/2026","Acrescenta parágrafo ao art. 2º da Lei nº 13.799, de 21 de dezembro de
2000, que dispõe sobre a política estadual dos direitos da pessoa com
deficiência e cria o Conselho Estadual de Defesa dos Direitos da Pessoa
com Deficiência.","A norma altera a lei que dispõe sobre a política estadual dos
direitos da pessoa com deficiência, determinando que as medidas
voltadas a esse público devem incluir capacitação continuada de
agentes públicos e privados para o atendimento das pessoas com
transtorno do espectro autista – TEA – ou com outras
deficiências que acarretem dificuldades de comunicação e
interação social. Além disso, prevê capacitação para agentes de
segurança pública para abordagem desse público.","Legislativo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-17T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 17/01/2026 Pág. 3 Col. 2","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25719/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25720","2026","","19/01/2026","16/01/2026","Altera o inciso II do art. 2º da Lei nº 18.309, de 3 de agosto de 2009,
que estabelece normas relativas aos serviços de abastecimento de água e
de esgotamento sanitário, cria a Agência Reguladora de Serviços de
Abastecimento de Água e de Esgotamento Sanitário do Estado de Minas
Gerais – Arsae-MG – e dá outras providências.","A norma altera a lei que disciplina os serviços de
abastecimento de água e de esgotamento sanitário, a fim de
prever a ampliação do acesso dos cidadãos e localidades de
baixa renda aos serviços, especialmente nas zonas rurais.","Legislativo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-17T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 17/01/2026 Pág. 3 Col. 2","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25720/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","36","2026","","19/01/2026","16/01/2026","Reconhece o Decreto Municipal nº 5.656, de 9 de janeiro de 2026, do
Prefeito Municipal de Capinópolis, que declarou SITUAÇÃO DE EMERGÊNCIA
nas áreas do município afetadas por Chuvas Intensas – 1.3.2.1.4.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-17T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 17/01/2026 Pág. 4 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/36/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","37","2026","","19/01/2026","16/01/2026","Reconhece o Decreto Municipal nº 4.092, de 5 de janeiro de 2026, do
Prefeito Municipal de Três Marias, que declarou SITUAÇÃO DE EMERGÊNCIA
nas áreas do município afetadas por Chuvas Intensas – 1.3.2.1.4.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-17T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 17/01/2026 Pág. 4 Col. 2","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/37/2026/documento?conteudo=true&tipoDoc=142",""
"DNE","38","2026","","19/01/2026","16/01/2026","Reconhece o Decreto Municipal nº 1.860, de 14 de janeiro de 2026, do
Prefeito Municipal de Dom Bosco, que declarou SITUAÇÃO DE EMERGÊNCIA
nas áreas do município afetadas por Granizo – 1.3.2.1.3.","","Executivo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-17T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 17/01/2026 Pág. 4 Col. 2","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/DNE/38/2026/documento?conteudo=true&tipoDoc=142",""
"PRT","2","2026","","21/01/2026","16/01/2026","Constitui grupo de trabalho encarregado da preparação das atividades
para a recepção dos deputados da 21ª Legislatura.","A portaria designa servidores para compor grupo de trabalho
encarregado de preparar as atividades de recepção dos deputados
da 21ª Legislatura. Além disso, determina que o grupo de
trabalho exercerá suas atividades desde a entrada em vigor
desta portaria até o encerramento da 21ª Legislatura, para
atendimento aos deputados que assumirem no início da referida
legislatura, bem como aos suplentes que vierem a tomar posse
durante seu transcurso.","Legislativo","<a href=""https://intra.almg.gov.br/export/sites/default/acontece/diario-administrativo/arquivos/2026/01/L20260121.pdf"">Publicação</a> - Diário Administrativo - 21/01/2026 Pág. 1 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/PRT/2/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25732","2026","","21/01/2026","19/01/2026","Declara de utilidade pública a Associação Comunitária Acode a Chuva,
com sede no Município de Novo Cruzeiro.","","Legislativo","<a href=""https://diariolegislativo.almg.gov.br/2026/L20260120.pdf"">Publicação</a> - Diário do Legislativo - 20/01/2026 Pág. 4 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25732/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25733","2026","","21/01/2026","19/01/2026","Declara de utilidade pública a Associação Comunitária para o
Desenvolvimento de Palmital de Minas – ACDPAM –, com sede no Município
de Cabeceira Grande.","","Legislativo","<a href=""https://diariolegislativo.almg.gov.br/2026/L20260120.pdf"">Publicação</a> - Diário do Legislativo - 20/01/2026 Pág. 5 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25733/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25734","2026","","21/01/2026","19/01/2026","Declara de utilidade pública a Associação Mãos Protetoras, com sede no
Município de Belo Horizonte.","","Legislativo","<a href=""https://diariolegislativo.almg.gov.br/2026/L20260120.pdf"">Publicação</a> - Diário do Legislativo - 20/01/2026 Pág. 5 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25734/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25735","2026","","21/01/2026","19/01/2026","Declara de utilidade pública a entidade Loja Maçônica Deus e
Fraternidade, com sede no Município de Cristina.","","Legislativo","<a href=""https://diariolegislativo.almg.gov.br/2026/L20260120.pdf"">Publicação</a> - Diário do Legislativo - 20/01/2026 Pág. 5 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25735/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25736","2026","","21/01/2026","19/01/2026","Declara de utilidade pública o Instituto Gestão Resultado, com sede no
Município de Belo Horizonte.","","Legislativo","<a href=""https://diariolegislativo.almg.gov.br/2026/L20260120.pdf"">Publicação</a> - Diário do Legislativo - 20/01/2026 Pág. 6 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25736/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25737","2026","","21/01/2026","19/01/2026","Declara de utilidade pública a Associação de Pacientes Renais de
Cataguases, com sede no Município de Cataguases.","","Legislativo","<a href=""https://diariolegislativo.almg.gov.br/2026/L20260120.pdf"">Publicação</a> - Diário do Legislativo - 20/01/2026 Pág. 6 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25737/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25738","2026","","21/01/2026","19/01/2026","Declara de utilidade pública a entidade Grupo de Ajuda aos Animais de
Rua de Formiga-MG – Anjos Gaar, com sede no Município de Formiga.","","Legislativo","<a href=""https://diariolegislativo.almg.gov.br/2026/L20260120.pdf"">Publicação</a> - Diário do Legislativo - 20/01/2026 Pág. 7 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25738/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25745","2026","","20/01/2026","19/01/2026","Reconhece como de relevante interesse cultural do Estado a Festa de
Nossa Senhora do Rosário realizada no Município de Dores do Indaiá.","","Legislativo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-20T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 20/01/2026 Pág. 2 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25745/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25739","2026","","20/01/2026","19/01/2026","Acrescenta parágrafo ao art. 1º da Lei nº 20.627, de 17 de janeiro de
2013, que assegura o acesso, no âmbito do Estado, às técnicas de coleta
de gametas, de conservação de gametas e embriões e de reprodução humana
assistida ao cidadão e à cidadã em idade reprodutiva que receber
indicação de tratamento oncológico que implique risco de esterilidade.","A norma altera a lei que assegura o acesso às técnicas de
coleta de gametas, de conservação de gametas e embriões e de
reprodução humana assistida a cidadãos em idade reprodutiva com
indicação de tratamento oncológico que implique risco de
esterilidade. A alteração obriga os serviços de oncologia da
rede pública de saúde a informar os pacientes sobre esse
direito de acesso e a orientá-los sobre os procedimentos
necessários para sua efetivação.","Legislativo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-20T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 20/01/2026 Pág. 1 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25739/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25746","2026","","20/01/2026","19/01/2026","Dispõe sobre a desafetação do trecho de rodovia que especifica e
autoriza o Poder Executivo a doar ao Município de Guiricema a área
correspondente.","","Legislativo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-20T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 20/01/2026 Pág. 2 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25746/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25747","2026","","20/01/2026","19/01/2026","Autoriza o Poder Executivo a doar ao Município de Itamarandiba o imóvel
que especifica.","","Legislativo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-20T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 20/01/2026 Pág. 2 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25747/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25740","2026","","20/01/2026","19/01/2026","Reconhece como de relevante interesse cultural do Estado a Catedral de
Santo Antônio localizada no Município de Campanha.","","Legislativo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-20T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 20/01/2026 Pág. 1 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25740/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25741","2026","","20/01/2026","19/01/2026","Reconhece como de relevante interesse cultural do Estado o Festival de
Violeiros realizado no Município de Dom Cavati.","","Legislativo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-20T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 20/01/2026 Pág. 1 Col. 2","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25741/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25748","2026","","20/01/2026","19/01/2026","Reconhece como de relevante interesse cultural do Estado o Festival do
Quiabo realizado no Município de Alpercata.","","Legislativo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-20T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 20/01/2026 Pág. 2 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25748/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25742","2026","","20/01/2026","19/01/2026","Autoriza o Departamento de Estradas de Rodagem do Estado de Minas
Gerais – DER-MG – a doar ao Município de Corinto os imóveis que
especifica.","","Legislativo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-20T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 20/01/2026 Pág. 1 Col. 2","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25742/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25743","2026","","20/01/2026","19/01/2026","Reconhece como de relevante interesse cultural do Estado a estátua do
Cristo Redentor localizada na Serra de São Domingos, no Município de
Poços de Caldas.","","Legislativo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-20T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 20/01/2026 Pág. 1 Col. 2","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25743/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25744","2026","","20/01/2026","19/01/2026","Reconhece como de relevante interesse cultural do Estado o Bloco da
Vovó Joana, do Município de Rio Casca.","","Legislativo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-20T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 20/01/2026 Pág. 1 Col. 2","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25744/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25749","2026","","20/01/2026","19/01/2026","Dispõe sobre a desafetação da rodovia que especifica e autoriza o Poder
Executivo a doar ao Município de Argirita a área correspondente.","","Legislativo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-20T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 20/01/2026 Pág. 2 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25749/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25726","2026","","20/01/2026","19/01/2026","Dispõe sobre a reserva de vagas para pessoas negras no provimento de
cargos efetivos e empregos públicos no âmbito da administração pública
estadual, das autarquias, fundações públicas, empresas públicas e
sociedades de economia mista controladas pelo Estado e dos Poderes
Legislativo e Judiciário do Estado.","A norma reserva, no mínimo, 20% das vagas em concursos públicos
para pessoas negras ou aquelas que se autodeclararem pretas ou
pardas, conforme o quesito cor ou raça do Instituto Brasileiro
de Geografia e Estatística – IBGE -, no provimento de cargos
efetivos e empregos públicos na administração pública estadual,
sempre que o número de vagas for igual ou superior a três,
ficando garantida também a equidade de gênero. A autodeclaração
será confirmada por procedimento de heteroidentificação. Os
candidatos negros concorrerão concomitantemente às vagas
reservadas e às da ampla concorrência. A nomeação dos
candidatos aprovados respeitará os critérios de alternância e
proporcionalidade, que consideram a relação entre o número
total de vagas e o número de vagas reservadas a candidatos com
deficiência e a candidatos negros.","Legislativo","<a href=""https://diariolegislativo.almg.gov.br/2026/L20260120.pdf"">Publicação</a> - Diário do Legislativo - 20/01/2026 Pág. 1 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25726/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25727","2026","","20/01/2026","19/01/2026","Declara de utilidade pública o Instituto Novo Começo Animal – Inca –,
com sede no Município de Montes Claros.","","Legislativo","<a href=""https://diariolegislativo.almg.gov.br/2026/L20260120.pdf"">Publicação</a> - Diário do Legislativo - 20/01/2026 Pág. 2 Col. 1","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25727/2026/documento?conteudo=true&tipoDoc=142",""
"LEI","25750","2026","","20/01/2026","19/01/2026","Institui a Semana Estadual do Audiovisual Mineiro Guilherme Fiuza Zenha.","","Legislativo","<a href=""https://www.jornalminasgerais.mg.gov.br/edicao-do-dia?dados=%7B%22dataPublicacaoSelecionada%22:%222026-01-20T06:00:00.000Z%22%7D"">Publicação</a> - Minas Gerais Diário do Executivo - 20/01/2026 Pág. 2 Col. 2","","","https://dadosabertos.almg.gov.br/api/v2/legislacao/mineira/LEI/25750/2026/documento?conteudo=true&tipoDoc=142",""
